Date,Open,High,Low,Close,Adj Close,Volume
2021-07-30,391.619995,394.850006,391.029999,394.179993,392.359375,443100
2021-08-02,392.660004,396.260010,388.649994,389.369995,387.571594,347600
2021-08-03,390.529999,391.369995,386.200012,390.420013,388.616760,804700
2021-08-04,389.489990,391.290009,386.410004,387.809998,386.018799,413100
2021-08-05,388.480011,392.230011,386.070007,392.000000,390.189453,443400
2021-08-06,392.519989,393.899994,389.769989,391.299988,389.492676,327100
2021-08-09,391.250000,392.959991,389.679993,392.450012,390.637390,295000
2021-08-10,392.609985,393.910004,390.010010,390.829987,389.024841,249200
2021-08-11,392.059998,392.059998,386.070007,390.130005,388.328125,330300
2021-08-12,388.010010,389.109985,384.559998,388.649994,387.799255,270100
2021-08-13,388.250000,390.100006,385.570007,389.410004,388.557587,188500
2021-08-16,388.660004,394.779999,387.519989,393.420013,392.558838,681200
2021-08-17,391.600006,394.619995,388.890015,394.190002,393.327118,271800
2021-08-18,392.980011,394.700012,387.970001,388.250000,387.400116,362800
2021-08-19,386.760010,393.299988,385.959991,391.380005,390.523285,446000
2021-08-20,392.739990,395.000000,389.040009,391.809998,390.952332,426300
2021-08-23,392.760010,394.899994,390.649994,391.929993,391.072052,236500
2021-08-24,392.660004,393.239990,389.940002,390.899994,390.044312,213800
2021-08-25,390.380005,392.880005,389.450012,392.160004,391.301575,228200
2021-08-26,392.109985,392.109985,389.130005,390.070007,389.216156,165200
2021-08-27,390.899994,395.000000,388.109985,391.690002,390.832611,207000
2021-08-30,391.429993,395.339996,389.709991,393.529999,392.668579,248200
2021-08-31,394.380005,396.380005,391.420013,395.769989,394.903656,355100
2021-09-01,396.829987,398.690002,393.950012,396.109985,395.242920,223900
2021-09-02,398.570007,399.170013,393.480011,396.380005,395.512329,305500
2021-09-03,395.359985,398.100006,394.690002,396.529999,395.661987,334600
2021-09-07,394.230011,396.010010,391.049988,391.459991,390.603088,250900
2021-09-08,391.359985,398.429993,390.260010,398.299988,397.428131,222600
2021-09-09,399.149994,401.470001,397.579987,400.059998,399.184265,298500
2021-09-10,401.700012,409.260010,400.880005,403.709991,402.826263,433100
2021-09-13,407.489990,409.799988,404.010010,406.529999,405.640106,747500
2021-09-14,409.100006,409.100006,395.529999,396.109985,395.242920,672600
2021-09-15,396.339996,400.000000,395.000000,398.760010,397.887146,453600
2021-09-16,398.760010,400.359985,395.549988,399.549988,398.675385,271500
2021-09-17,398.609985,399.850006,391.820007,392.859985,392.000031,1248000
2021-09-20,389.190002,394.070007,387.269989,393.600006,392.738434,527200
2021-09-21,394.720001,397.089996,391.579987,393.299988,392.439056,341700
2021-09-22,397.049988,398.350006,391.609985,396.200012,395.332733,295600
2021-09-23,396.880005,402.839996,395.730011,401.779999,400.900513,241200
2021-09-24,398.339996,402.420013,397.820007,401.470001,400.591187,245600
2021-09-27,399.380005,403.799988,394.549988,395.390015,394.524506,394500
2021-09-28,392.899994,393.839996,385.109985,386.070007,385.224915,479500
2021-09-29,393.359985,399.220001,384.859985,389.260010,388.407928,475900
2021-09-30,390.540009,390.880005,380.420013,380.660004,379.826752,468200
2021-10-01,382.880005,388.750000,377.309998,387.320007,386.472168,427400
2021-10-04,389.989990,390.500000,382.309998,386.100006,385.254852,623200
2021-10-05,386.640015,394.850006,386.100006,391.850006,390.992249,372500
2021-10-06,388.750000,396.299988,386.410004,395.940002,395.073303,321800
2021-10-07,398.630005,403.670013,397.730011,400.799988,399.922638,343500
2021-10-08,401.980011,404.399994,399.410004,402.799988,401.918274,317800
2021-10-11,402.970001,408.119995,402.320007,402.369995,401.489227,268100
2021-10-12,402.570007,405.929993,401.970001,404.000000,403.115662,349100
2021-10-13,405.630005,409.290009,402.730011,405.329987,404.442719,317300
2021-10-14,410.000000,416.850006,407.790009,416.420013,415.508484,344100
2021-10-15,418.019989,419.679993,414.790009,416.029999,415.119324,343500
2021-10-18,414.779999,421.410004,413.500000,421.070007,420.148285,264500
2021-10-19,422.700012,423.899994,419.630005,423.899994,422.972076,181800
2021-10-20,424.920013,426.950012,422.790009,423.700012,422.772552,263800
2021-10-21,423.760010,426.429993,421.720001,424.640015,423.710480,292800
2021-10-22,426.390015,428.940002,426.079987,426.829987,425.895660,267500
2021-10-25,426.410004,430.059998,424.790009,428.589996,427.651825,290400
2021-10-26,430.200012,432.820007,428.149994,430.500000,429.557648,332900
2021-10-27,431.290009,431.290009,422.660004,422.940002,422.014191,201700
2021-10-28,423.519989,426.559998,420.809998,426.059998,425.127350,220700
2021-10-29,425.130005,436.339996,424.450012,433.100006,432.151947,370500
2021-11-01,434.579987,436.079987,429.540009,430.720001,429.777161,217500
2021-11-02,433.429993,435.839996,428.589996,435.320007,434.367096,274400
2021-11-03,435.320007,438.500000,430.459991,437.920013,436.961426,300600
2021-11-04,437.500000,443.940002,436.190002,440.589996,439.625549,283000
2021-11-05,444.040009,448.980011,441.529999,441.950012,440.982605,290600
2021-11-08,443.880005,445.700012,432.279999,436.859985,435.903717,352000
2021-11-09,437.100006,438.709991,434.019989,436.950012,435.993530,250900
2021-11-10,435.480011,438.540009,432.429993,433.910004,432.960175,378900
2021-11-11,435.450012,436.809998,432.829987,433.989990,433.040009,249600
2021-11-12,435.720001,439.820007,432.709991,438.589996,438.589996,218700
2021-11-15,439.290009,441.519989,435.910004,438.920013,438.920013,170600
2021-11-16,438.410004,443.619995,436.410004,443.350006,443.350006,241800
2021-11-17,443.350006,445.059998,439.410004,444.549988,444.549988,176900
2021-11-18,445.440002,447.000000,441.480011,442.779999,442.779999,249900
2021-11-19,445.869995,449.200012,442.220001,446.049988,446.049988,331700
2021-11-22,446.589996,452.739990,443.510010,443.660004,443.660004,323900
2021-11-23,444.700012,446.119995,437.410004,439.160004,439.160004,311600
2021-11-24,438.079987,442.410004,434.149994,441.559998,441.559998,320100
2021-11-26,436.140015,440.209991,425.859985,428.290009,428.290009,338500
2021-11-29,433.790009,437.609985,428.660004,434.730011,434.730011,337600
2021-11-30,434.730011,438.160004,420.500000,422.190002,422.190002,969400
2021-12-01,428.459991,434.489990,417.170013,417.619995,417.619995,431400
2021-12-02,418.440002,434.799988,417.649994,432.170013,432.170013,768100
2021-12-03,432.959991,440.549988,420.450012,427.269989,427.269989,623500
2021-12-06,434.309998,438.239990,431.070007,435.320007,435.320007,445800
2021-12-07,440.779999,449.709991,438.519989,446.019989,446.019989,527300
2021-12-08,446.019989,452.500000,445.880005,450.980011,450.980011,393600
2021-12-09,450.980011,451.940002,447.529999,449.130005,449.130005,302400
2021-12-10,451.859985,459.200012,450.630005,458.450012,458.450012,411900
2021-12-13,458.000000,461.440002,454.140015,457.429993,457.429993,541500
2021-12-14,453.170013,460.869995,441.660004,448.589996,448.589996,521800
2021-12-15,449.679993,458.500000,449.589996,457.709991,457.709991,515200
2021-12-16,460.739990,460.750000,451.839996,454.809998,454.809998,520200
2021-12-17,453.880005,454.940002,437.290009,438.510010,438.510010,916100
2021-12-20,431.609985,433.000000,424.760010,429.940002,429.940002,828000
2021-12-21,432.049988,438.429993,430.369995,436.790009,436.790009,676800
2021-12-22,430.000000,430.000000,421.179993,428.890015,428.890015,738000
2021-12-23,431.809998,442.459991,431.760010,435.000000,435.000000,621800
2021-12-27,438.230011,442.720001,434.059998,442.079987,442.079987,321800
2021-12-28,443.000000,445.049988,441.640015,444.100006,444.100006,273400
2021-12-29,444.769989,447.190002,442.869995,444.940002,444.940002,209100
2021-12-30,445.260010,447.769989,438.769989,439.549988,439.549988,250800
